data,cliente,id_produto,descricao,quantidade,valor_und,forma_pag
08/09/2025,1.0,667,KIT BICO PATO INFANTIL FLORES C/ 2 UND,"1,00","8,99",CARTÃO DÉBITO
08/09/2025,1.0,515,BICO PATO METAL C/3,"1,00","15,00",CARTÃO DÉBITO
08/09/2025,1.0,940,KIT LAÇO INFANTIL COM PEROLA C/3 UND,"1,00","16,00",CARTÃO CRÉDITO
08/09/2025,1.0,749,KIT TIC TAC ADULTO GRANDE COM STRASS C/2,"1,00","10,00",CARTÃO CRÉDITO
09/09/2025,1.0,554,XUXINHA INDIVIDUAL GRANDE DE CETIM,"1,00","6,99",DINHEIRO
09/09/2025,1.0,296,OLEO ROSA MOSQUETA,"1,00","9,99",DINHEIRO
09/09/2025,1.0,1036,BICO PATO INDIVIDUAL METAL,"2,00","5,99",DINHEIRO
09/09/2025,1.0,912,BATOM MATTE LIPSTICK AMOR ANJO,"1,00","12,00",DINHEIRO
09/09/2025,1.0,1093,PIJAMA INFANTIL DIVERSOS,"1,00","35,00",CARTÃO DÉBITO
09/09/2025,1.0,67,CHAVEIRO PELUCIA STITCH,"1,00","25,00",CARTÃO DÉBITO
09/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO DÉBITO
09/09/2025,1.0,1098,FONE SEM FIO LEMMOX PREMIUM COM VISOR,"1,00","49,98",CARTÃO CRÉDITO
10/09/2025,1.0,881,BOBBIE GOODS DIVERSOS,"2,00","20,00",DINHEIRO
10/09/2025,1.0,521,BICO PATO METAL C/4,"1,00","12,99",DINHEIRO
10/09/2025,1.0,975,LAÇO INFANTIL COM 2,"1,00","13,00",DINHEIRO
10/09/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"1,00","9,00",DINHEIRO
10/09/2025,1.0,499,LIXA UNHA INFANTIL C/ 8 UND,"1,00","5,00",DINHEIRO
10/09/2025,1.0,857,PIRANHA VELUDO GRANDE,"1,00","13,00",DINHEIRO
10/09/2025,1.0,849,PELUCIA CAPIVARA MED 20CM,"1,00","50,00",DINHEIRO
10/09/2025,1.0,1078,BRINQUEDO POP IT,"1,00","30,00",CARTÃO DÉBITO
10/09/2025,1.0,716,KIT MIÇANGAS INFANTIL,"1,00","40,00",CARTÃO DÉBITO
10/09/2025,1.0,686,EMBALAGEM SACO,"2,00","2,00",CARTÃO DÉBITO
10/09/2025,1.0,1137,GARRAFA TERMICA 600 ML XR-77,"1,00","70,00",CARTÃO DÉBITO
10/09/2025,1.0,1015,BICO PATO E GRAMPO METAL KIT C/2,"1,00","9,00",CARTÃO DÉBITO
10/09/2025,1.0,841,BOLSA 2 EM 1 TRANSVERSAL BOBO,"1,00","150,00",PIX
10/09/2025,1.0,764,CARTEIRA JUVENIL MARCAS,"1,00","25,00",PIX
10/09/2025,1.0,996,KIT MINI PIRANHA ADULTO C/6,"1,00","12,00",CARTÃO CRÉDITO
10/09/2025,1.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",CARTÃO CRÉDITO
10/09/2025,1.0,678,FONE SEM FIO LEHMOX,"1,00","60,00",CARTÃO CRÉDITO
10/09/2025,1.0,965,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA M,"1,00","49,99",CARTÃO CRÉDITO
10/09/2025,1.0,533,BICO PATO LAÇO C/STRASS INDIVUDUAL,"1,00","15,00",CARTÃO CRÉDITO
10/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO CRÉDITO
10/09/2025,1.0,103,GLOSS HELLO KITTY DUPLO,"1,00","9,99",CARTÃO CRÉDITO
10/09/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",CARTÃO CRÉDITO
10/09/2025,1.0,783,CARTELA DE ADESIVOS PERSONAGENS,"3,00","7,00",CARTÃO CRÉDITO
10/09/2025,1.0,997,PIRANHA ADULTO PEQUENA C/ STRASS,"1,00","12,00",CARTÃO CRÉDITO
11/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",CARTÃO DÉBITO
11/09/2025,1.0,903,LIP GLOSS MATTE MISS ROYAL,"1,00","10,00",CARTÃO DÉBITO
11/09/2025,1.0,96,LAPIS INFINITO HELLO KITTY,"1,00","11,99",CARTÃO DÉBITO
11/09/2025,1.0,93,CANETA 6 CORES PELUCIA HELLO KITTY,"1,00","17,99",CARTÃO DÉBITO
11/09/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",CARTÃO CRÉDITO
11/09/2025,1.0,977,KIT TIC TAC INFANTIL C/4 E ELASTICOS PEQ,"1,00","8,99",CARTÃO CRÉDITO
11/09/2025,1.0,494,ELASTICO BOX OU BABY SIZE,"1,00","14,99",CARTÃO CRÉDITO
11/09/2025,1.0,747,KIT TIC TAC INFANTIL C/5 E XUXINHAS PEQ,"1,00","9,00",CARTÃO CRÉDITO
11/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",PIX
11/09/2025,1.0,538,PIRANHA FLOR PEQUENA,"1,00","8,00",PIX
11/09/2025,1.0,362,ADESIVO FACE CARNAVAL PEDRAS,"1,00","8,00",PIX
11/09/2025,1.0,159,CANETA CAPIVARA COM PONTEIRA SIMPLES,"1,00","10,00",PIX
11/09/2025,1.0,203,LAPIS INFINITO C/ APLIQUE PERSONAGENS,"1,00","10,00",PIX
11/09/2025,1.0,1102,PACOTE MINI XUXINHA SIMPLES INFANTIL,"1,00","4,99",CARTÃO CRÉDITO
11/09/2025,1.0,491,LIGA DE SILICONE,"1,00","4,99",CARTÃO CRÉDITO
11/09/2025,1.0,107,POSTIT CARTELA HELLO KITTY,"1,00","12,00",CARTÃO CRÉDITO
11/09/2025,1.0,1084,"RECARGA PONTA 0,7 POLY KAZ","1,00","3,00",CARTÃO CRÉDITO
12/09/2025,1.0,1101,LABUBU CHAVEIRO COCA COLA,"1,00","50,00",DINHEIRO
12/09/2025,1.0,1143,MEIA SOQUETE ADULTO KIT COM 3 PAR,"1,00","9,97",PIX DIRETO
12/09/2025,1.0,378,MINI BATOM FRUTAS INFANTIL,"1,00","3,00",PIX DIRETO
12/09/2025,1.0,796,KIT TOUCH 80 PCS PONTA DUPLA,"1,00","218,00",CARTÃO CRÉDITO
12/09/2025,1.0,881,BOBBIE GOODS DIVERSOS,"1,00","20,00",CARTÃO CRÉDITO
12/09/2025,1.0,1090,CAMISA MASCULINA DRY FIT,"1,00","30,00",CARTÃO CRÉDITO
12/09/2025,1.0,850,BOLSA DIVERSAS PEQ,"1,00","49,99",CARTÃO CRÉDITO
12/09/2025,1.0,574,BOLSA LACE LORE,"1,00","55,00",CARTÃO CRÉDITO
12/09/2025,1.0,960,CHAVEIRO CAPIVARA GRANDE,"1,00","19,99",CARTÃO DÉBITO
12/09/2025,1.0,995,PIRANHA ADULTO MÉDIA C/ STRASS,"1,00","13,00",PIX
12/09/2025,1.0,308,BATOM MATTE 24 HORAS MAX LOVE,"1,00","10,00",PIX
12/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",PIX
12/09/2025,1.0,73,CHAVEIRO STITCH 3D,"1,00","19,99",CARTÃO DÉBITO
13/09/2025,1.0,611,PULSEIRA CORDÃO BÚZIOS,"1,00","10,00",DINHEIRO
13/09/2025,1.0,698,COLAR BÚZIOS CORDÃO,"1,00","10,00",DINHEIRO
13/09/2025,1.0,74,CHAVEIRO MEDIO STITCH,"1,00","18,00",DINHEIRO
13/09/2025,1.0,725,BRINCO FOLHEADO DOURADO,"1,00","35,00",DINHEIRO
13/09/2025,1.0,605,COLAR BIJOUX,"1,00","30,00",DINHEIRO
13/09/2025,1.0,643,ANEL BIJOUX,"1,00","34,99",DINHEIRO
13/09/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",CARTÃO DÉBITO
13/09/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",CARTÃO DÉBITO
13/09/2025,1.0,377,BRILHO PRINCESA INFANTIL,"1,00","5,00",CARTÃO DÉBITO
13/09/2025,1.0,543,PIRANHA METAL PEQUENA,"1,00","10,00",CARTÃO DÉBITO
13/09/2025,1.0,1022,BICO PATO ACETATO METAL INDIVIDUAL,"1,00","7,00",CARTÃO DÉBITO
13/09/2025,1.0,1010,FAIXA ELASTICA DE CABELO LISA,"1,00","5,00",CARTÃO DÉBITO
13/09/2025,1.0,1095,PELUCIA MINI PERSONAGENS,"1,00","25,00",PIX
13/09/2025,1.0,1095,PELUCIA MINI PERSONAGENS,"1,00","25,00",PIX
13/09/2025,1.0,960,CHAVEIRO CAPIVARA GRANDE,"1,00","19,99",PIX
13/09/2025,1.0,912,BATOM MATTE LIPSTICK AMOR ANJO,"3,00","12,00",PIX
13/09/2025,1.0,203,LAPIS INFINITO C/ APLIQUE PERSONAGENS,"1,00","10,00",PIX
13/09/2025,1.0,150,BORRACHA RETRATIL CAPIVARA,"1,00","10,00",PIX
13/09/2025,1.0,563,BICO PATO INFANTIL PROMOÇÃO,"1,00","4,99",CARTÃO DÉBITO
13/09/2025,1.0,934,PO FACIAL FINALIZADOR VEGANO VIVAI,"1,00","10,00",PIX
13/09/2025,1.0,684,FIO SEDA COLORIDOS,"5,00","3,00",CARTÃO DÉBITO
13/09/2025,1.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",PIX
15/09/2025,1.0,975,LAÇO INFANTIL COM 2,"1,00","13,00",CARTÃO DÉBITO
15/09/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",CARTÃO DÉBITO
15/09/2025,1.0,567,ACESS. PROMOÇÃO FEMININO,"1,00","5,00",CARTÃO DÉBITO
15/09/2025,1.0,432,ESTOJO 2 ZIPERES (INSP. KILIPING),"1,00","25,00",PIX
15/09/2025,1.0,912,BATOM MATTE LIPSTICK AMOR ANJO,"1,00","12,00",PIX
15/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
15/09/2025,1.0,1048,CANETA LED LUXO C/ PONTEIRA PERSONAGENS,"1,00","12,00",CARTÃO CRÉDITO
15/09/2025,1.0,662,APLIQUE CABELO NYLON COLORIDO,"1,00","5,00",CARTÃO CRÉDITO
15/09/2025,1.0,197,COLA BASTAO BICHINHOS DIVERSOS,"1,00","5,00",CARTÃO CRÉDITO
16/09/2025,1.0,756,MASCARA FACIAL STITCH,"3,00","5,00",PIX
16/09/2025,1.0,470,KIT TIC TAC INFANTIL MINI C/4 UND,"1,00","2,00",PIX
16/09/2025,1.0,304,LIP TINT BELLE ANGEL (PROMOÇÃO),"1,00","4,99",CARTÃO DÉBITO
16/09/2025,1.0,419,CANETAS PROMOÇÃO,"1,00","5,00",CARTÃO DÉBITO
16/09/2025,1.0,467,KIT TIC TAC INFANTIL MINI C/2 UND,"1,00","3,00",CARTÃO DÉBITO
16/09/2025,1.0,193,LAPIS GRAFITE HB FABER CASTELL UND,"1,00","2,00",CARTÃO DÉBITO
16/09/2025,1.0,327,SOMBRA COLOR-ME,"1,00","2,00",CARTÃO DÉBITO
16/09/2025,1.0,500,PULSEIRA CORDÃO AJUSTAVEL,"1,00","4,99",CARTÃO DÉBITO
17/09/2025,1.0,1053,CONJ PIJAMA PREMIUM INFANTIL,"1,00","75,00",PIX
17/09/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",PIX
17/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",PIX
17/09/2025,1.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",PIX
17/09/2025,1.0,960,CHAVEIRO CAPIVARA GRANDE,"1,00","19,99",não checado
17/09/2025,1.0,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","9,00",não checado
17/09/2025,1.0,1120,LAÇO TECIDO DECORADO BICO DE PATO KIT C/2-CHARME,"1,00","15,00",não checado
17/09/2025,1.0,727,BRINCO FOLHEADO DOURADO,"1,00","24,00",não checado
17/09/2025,1.0,1007,KIT TIC TAC ADULTO MEDIO COM STRASS C/2,"1,00","9,00",PIX
17/09/2025,1.0,836,CONJ PIJAMA INFANTIL MANGA COMPRIDA E CALÇA GG,"1,00","50,00",DINHEIRO
17/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",DINHEIRO
17/09/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",PIX
17/09/2025,1.0,1146,BOLSA DE VIAGEM IMPERMEAVEL MULTIFUNCIONAL,"1,00","80,00",PIX
17/09/2025,1.0,509,ESPONJA COQUE PENTEADO PEQUENA,"1,00","7,00",PIX
17/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",PIX
17/09/2025,1.0,437,BOLSA TRANSVERSAL BOBO COM CHAVEIRO,"1,00","105,00",PIX
17/09/2025,1.0,456,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",PIX
17/09/2025,1.0,420,PASTA CLASSIFICADORA SIMPLES,"2,00","3,50",PIX
18/09/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",CARTÃO CRÉDITO
18/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
18/09/2025,1.0,727,BRINCO FOLHEADO DOURADO,"1,00","24,00",CARTÃO CRÉDITO
18/09/2025,1.0,947,CAIXA PRESENTE TAM.PP,"1,00","6,00",CARTÃO CRÉDITO
18/09/2025,1.0,244,CORDAO CHAVEIRO VARIADOS PROMOÇÃO,"1,00","3,00",DINHEIRO
18/09/2025,1.0,1115,SQUISHY HÉROIS,"1,00","15,99",DINHEIRO
18/09/2025,1.0,738,XUXINHA KIT COM 6,"1,00","3,49",DINHEIRO
18/09/2025,1.0,995,PIRANHA ADULTO MÉDIA C/ STRASS,"1,00","13,00",DINHEIRO
18/09/2025,1.0,988,ADESIVO CAPIVARA CARTELA,"1,00","5,99",PIX
18/09/2025,1.0,795,MASCARA DE DORMIR TAPA OLHO C/ GEL STITCH,"1,00","18,00",PIX
18/09/2025,1.0,980,KIT BICO PATO LAÇO PEQ INFANTIL C/3 UND,"1,00","7,00",CARTÃO CRÉDITO
18/09/2025,1.0,547,PIRANHA GRANDE,"1,00","12,00",CARTÃO CRÉDITO
18/09/2025,1.0,799,KIT XUXINHA SIMPLES MEDIA INFANTIL C/6,"1,00","4,00",CARTÃO CRÉDITO
18/09/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",CARTÃO CRÉDITO
18/09/2025,1.0,514,PROMOÇÃO KIT LAÇO DE RENDA PEQ C/ 2 UND,"1,00","5,99",CARTÃO CRÉDITO
18/09/2025,1.0,861,AGUA MICELAR STITCH,"1,00","10,00",CARTÃO DÉBITO
18/09/2025,1.0,756,MASCARA FACIAL STITCH,"2,00","5,00",CARTÃO DÉBITO
18/09/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","10,00",CARTÃO DÉBITO
18/09/2025,1.0,732,KIT TIC TAC ORGANICO GRANDE C/2,"1,00","8,00",CARTÃO DÉBITO
18/09/2025,1.0,547,PIRANHA GRANDE,"1,00","12,00",PIX
18/09/2025,1.0,395,BANDANA CABEÇA POLIESTE,"1,00","7,00",PIX
18/09/2025,1.0,1106,GARRAFA TERMICA 350 ML (REF. TS8803),"1,00","50,00",DINHEIRO
19/09/2025,1.0,629,BRINCO BIJOUX,"1,00","22,00",DINHEIRO
19/09/2025,1.0,613,COLAR COM PEDRAS FOLHEADO PRATA,"1,00","30,00",DINHEIRO
19/09/2025,1.0,486,KIT XUXINHA INFANTIL C/ 2 E 1 TIC TAC,"1,00","4,99",DINHEIRO
19/09/2025,1.0,583,BOLSA MALA,"1,00","100,00",CARTÃO DÉBITO
19/09/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",CARTÃO DÉBITO
19/09/2025,1.0,176,KIT TOUCH 10 PCS PONTA DUPLA,"1,00","24,99",CARTÃO DÉBITO
19/09/2025,1.0,555,XUXINHA INDIVIDUAL ADULTO,"1,00","6,00",PIX
19/09/2025,1.0,872,LIVRO COLORIR COZY,"1,00","15,00",DINHEIRO
19/09/2025,1.0,944,BOLSA INFANTIL PASSEIO TAM G ALÇA MOCHILA,"1,00","70,00",CARTÃO DÉBITO
19/09/2025,1.0,225,EMBALAGEM PLÁSTICA TRANSPARENTE M,"1,00","4,00",CARTÃO DÉBITO
19/09/2025,1.0,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",CARTÃO DÉBITO
19/09/2025,1.0,1075,DIÁRIO CAPA 3D PERSOMAGENS COM CADEADO,"1,00","40,00",PIX
19/09/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",PIX
19/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
19/09/2025,1.0,848,CAIXA PRESENTE,"1,00","10,00",CARTÃO DÉBITO
19/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO DÉBITO
19/09/2025,1.0,914,BATOM MATTE LIQUIDO SARAH'S BEAUTY,"1,00","10,00",CARTÃO DÉBITO
19/09/2025,1.0,828,KIT FLOR PIRANHA/XUXINHA/ELASTICO,"1,00","25,00",CARTÃO DÉBITO
19/09/2025,1.0,870,BRINCO FOLHEADO AÇO,"1,00","10,00",CARTÃO DÉBITO
19/09/2025,1.0,745,CHAVEIRO LETRAS,"1,00","7,00",CARTÃO DÉBITO
19/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",CARTÃO DÉBITO
19/09/2025,1.0,444,CHAVEIROS DIVERSOS,"1,00","15,00",PIX
19/09/2025,1.0,808,PIRANHA EXTRA GRANDE QUADRADA,"1,00","11,00",PIX
19/09/2025,1.0,547,PIRANHA GRANDE,"1,00","12,00",PIX
19/09/2025,1.0,699,BRINCO RESINADO BIJOUX,"1,00","15,00",PIX
19/09/2025,1.0,942,BRINCO EARCUFF FOLHEADO,"1,00","15,00",PIX
19/09/2025,1.0,653,PIERCING DE UMBIGO,"1,00","9,99",PIX
20/09/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",CARTÃO DÉBITO
20/09/2025,1.0,931,BOLSA MALA ESPORTIVA MARCAS,"1,00","90,00",DINHEIRO
20/09/2025,1.0,605,COLAR BIJOUX,"1,00","30,00",PIX
20/09/2025,1.0,717,BRINCO FOLHEADO DOURADO,"1,00","10,00",PIX
20/09/2025,1.0,538,PIRANHA FLOR PEQUENA,"1,00","8,00",PIX
20/09/2025,1.0,542,PIRANHA METAL STRASS MÉDIA,"1,00","13,99",PIX
20/09/2025,1.0,1133,PIRANHA MÉDIA,"1,00","8,00",PIX
20/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",PIX
20/09/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",PIX
20/09/2025,1.0,999,PIRANHA ACETATO PEQUENA,"1,00","10,99",PIX
20/09/2025,1.0,457,LAÇO INFANTIL INDIVIDUAL,"1,00","12,99",DINHEIRO
20/09/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL (PROMOÇÃO),"1,00","8,00",DINHEIRO
20/09/2025,1.0,455,LAÇO INFANTIL INDIVIDUAL (PROMOÇÃO),"1,00","8,00",DINHEIRO
20/09/2025,1.0,459,LAÇO INFANTIL INDIVIDUAL,"1,00","13,00",DINHEIRO
20/09/2025,1.0,786,CANETA C/POMPOM CORAÇÃO STITCH,"1,00","16,00",DINHEIRO
20/09/2025,1.0,456,LAÇO INFANTIL INDIVIDUAL,"1,00","10,00",DINHEIRO
20/09/2025,1.0,1030,BICO DE PATO E GRAMPO DE METAL COM 3,"1,00","12,99",CARTÃO CRÉDITO
20/09/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",PIX
20/09/2025,1.0,789,LAÇO INDIVIDUAL C/ REDINHA,"1,00","10,00",PIX
20/09/2025,1.0,230,KIT CARREGADOR,"1,00","32,00",PIX
20/09/2025,1.0,1145,MEIA ADULTO ESPORTIVA ANTI- DERRAPANTE C/01 PAR,"1,00","10,00",DINHEIRO
20/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",DINHEIRO
20/09/2025,1.0,738,XUXINHA KIT COM 6,"1,00","3,49",DINHEIRO
20/09/2025,1.0,560,TIARA ADULTO,"2,00","10,00",PIX
20/09/2025,1.0,679,KIT TIC TAC INFANTIL C/APLIQUE C/6 UND,"2,00","9,00",PIX
20/09/2025,1.0,975,LAÇO INFANTIL COM 2,"1,00","13,00",PIX
20/09/2025,1.0,1090,CAMISA MASCULINA DRY FIT,"1,00","30,00",PIX
22/09/2025,1.0,582,BOLSA T60 ESPORTIVA,"1,00","45,00",CARTÃO CRÉDITO
22/09/2025,1.0,286,BATOM MATTE LIPSTICK T E G,"1,00","8,00",CARTÃO CRÉDITO
22/09/2025,1.0,110,AGENDA CADERNO HELLO KITTY CAPA ALMOFADA,"1,00","50,00",PIX
22/09/2025,1.0,111,CADERNO HELLO KITTY ESPIRAL/CAPA PLASTICA,"1,00","55,00",PIX
22/09/2025,1.0,21,"LAPISEIRA 0,7","2,00","8,00",PIX
22/09/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",PIX
22/09/2025,1.0,1133,PIRANHA MÉDIA,"1,00","8,00",CARTÃO DÉBITO
23/09/2025,1.0,466,KIT LAÇO INFANTIL PEQ C/ 5 UND PROMOÇÃO,"1,00","14,00",PIX
23/09/2025,1.0,694,KIT ÓCULOS/PRESILHA/LAÇO INFANTIL,"1,00","19,99",PIX
23/09/2025,1.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",PIX
23/09/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",PIX
23/09/2025,1.0,861,AGUA MICELAR STITCH,"1,00","10,00",CARTÃO CRÉDITO
23/09/2025,1.0,756,MASCARA FACIAL STITCH,"1,00","5,00",CARTÃO CRÉDITO
23/09/2025,1.0,863,HIDRATANTE CORPO E MÃOS STITCH,"1,00","15,00",CARTÃO CRÉDITO
23/09/2025,1.0,839,LAÇO BICO PATO C/2 UND STITCH,"1,00","13,00",CARTÃO CRÉDITO
23/09/2025,1.0,484,KIT XUXINHA SIMPLES FINA INFANTIL C/6,"1,00","3,00",CARTÃO CRÉDITO
23/09/2025,1.0,445,CHAVEIROS EM PROMOÇÃO,"1,00","7,00",PIX
23/09/2025,1.0,826,COLAR CORDÃO AMIZADE C/2,"1,00","8,00",PIX
23/09/2025,1.0,233,SACOLA DE PAPEL P/ PRESENTE BOCA PALHAÇO MED,"1,00","12,00",CARTÃO DÉBITO
23/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",CARTÃO DÉBITO
23/09/2025,1.0,877,PIRANHA DE FLOR GRANDE PROMOÇÃO,"1,00","10,00",CARTÃO DÉBITO
23/09/2025,1.0,520,BICO PATO METAL C/2,"2,00","10,00",CARTÃO DÉBITO
23/09/2025,1.0,537,PIRANHA PEQUENA,"1,00","5,99",CARTÃO DÉBITO
23/09/2025,1.0,662,APLIQUE CABELO NYLON COLORIDO,"1,00","5,00",CARTÃO DÉBITO
23/09/2025,1.0,947,CAIXA PRESENTE TAM.PP,"1,00","6,00",CARTÃO DÉBITO
23/09/2025,1.0,1118,PRESILHA GRAMPO PERÓLA PLÁSTICO,"1,00","13,00",CARTÃO DÉBITO
24/09/2025,1.0,573,BOLSA TRANSVERSAL BOBO PEQ,"1,00","100,00",CARTÃO CRÉDITO
24/09/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",CARTÃO CRÉDITO
24/09/2025,1.0,941,LAÇO COM APLIQUE PERSONAGEM GRANDE,"1,00","15,00",DINHEIRO
24/09/2025,1.0,115,CANETINHA HIDROGRAFICA ACRILEX C/12,"1,00","12,00",DINHEIRO
24/09/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"1,00","6,00",DINHEIRO
24/09/2025,1.0,978,"KIT INFANTIL BICO PATO, PIRANHA E XUXINHA PEQ C/4 UND","1,00","9,00",DINHEIRO
24/09/2025,1.0,1117,LIP GLOSS STITCH CADEADO,"1,00","15,00",DINHEIRO
24/09/2025,1.0,1114,SQUISHY PATINHA,"1,00","15,99",PIX
24/09/2025,1.0,30,CANETA FLEXIVEL STITCH PROMOÇÃO,"1,00","8,00",CARTÃO CRÉDITO
24/09/2025,1.0,114,LAPIS DE COR ECO COM 24,"1,00","13,99",CARTÃO CRÉDITO
24/09/2025,1.0,777,LIVRO DE ATIVIDADES STITCH (100 FOLHAS),"1,00","24,99",CARTÃO CRÉDITO
24/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",CARTÃO CRÉDITO
25/09/2025,1.0,373,GLOSS 3D FEBELLA,"1,00","17,00",CARTÃO DÉBITO
25/09/2025,1.0,1017,PRESILHAS COM STRASS E PÉROLA METAL KIT COM 2,"1,00","8,00",CARTÃO DÉBITO
25/09/2025,1.0,1144,MEIA CANO NORMAL 35-40 C/ 3 PARES,"1,00","9,99",CARTÃO DÉBITO
25/09/2025,1.0,753,LIP OIL STITCH SWETT,"1,00","9,99",CARTÃO DÉBITO
25/09/2025,1.0,953,BOBBIE GOODS CAPIVARA GRANDE,"1,00","30,00",CARTÃO CRÉDITO
25/09/2025,1.0,406,LENCO QUADRADO DE CETIM PEQUENO,"1,00","10,00",PIX
25/09/2025,1.0,1003,KIT TIC TAC ADULTO C/2,"1,00","4,00",PIX
25/09/2025,1.0,1001,BICO PATO ACETATO C/2 METAL,"1,00","7,00",PIX
25/09/2025,1.0,1035,BICO PATO C/2 METAL,"1,00","7,00",PIX
25/09/2025,1.0,482,XUXINHA COM POMPOM C/ 2 INFANTIL,"2,00","6,00",CARTÃO DÉBITO
26/09/2025,1.0,1128,PULSEIRA BERLOQUE ADULTO ACO INOX,"1,00","14,99",PIX DIRETO
26/09/2025,1.0,960,CHAVEIRO CAPIVARA GRANDE,"1,00","19,99",PIX
26/09/2025,1.0,505,COLAR CORDÃO AMIZADE C/3,"1,00","10,00",PIX
26/09/2025,1.0,288,MASCARA FACIAL MAX LOVE SKINCARE,"1,00","1,99",CARTÃO DÉBITO
26/09/2025,1.0,1143,MEIA SOQUETE ADULTO KIT COM 3 PAR,"1,00","9,97",CARTÃO DÉBITO
26/09/2025,1.0,580,BOLSA MALA ESPORTIVA T60,"1,00","80,00",PIX
26/09/2025,1.0,302,HENNA MAKIAJ PRETO,"1,00","10,00",PIX
26/09/2025,1.0,347,ESPONJA MAQUIAGEM INDIVIDUAL,"1,00","5,99",PIX
26/09/2025,1.0,1133,PIRANHA MÉDIA,"1,00","8,00",DINHEIRO
26/09/2025,1.0,1123,BOLSA PELÚCIA PERSONAGENS SANRIO COM ALÇA TIRA COLO PEQUENA,"1,00","55,00",PIX
26/09/2025,1.0,686,EMBALAGEM SACO,"1,00","2,00",PIX
26/09/2025,1.0,942,BRINCO EARCUFF FOLHEADO,"1,00","15,00",CARTÃO DÉBITO
26/09/2025,1.0,626,BRINCO BIJOUX,"1,00","10,00",DINHEIRO
26/09/2025,1.0,236,SACOLA DE PAPEL P/ PRESENTE COM ALÇA MED,"1,00","10,99",DINHEIRO
26/09/2025,1.0,235,SACOLA DE PAPEL P/ PRESENTE COM ALÇA PEQ,"1,00","7,00",DINHEIRO
26/09/2025,1.0,1164,CHAVEIRO TIME ACRILICO,"1,00","19,99",CARTÃO DÉBITO
